"MeterID","Sleeping.Hours.Consumption.x","Working.Hours.Consumption.x","Evening.Hours.Consumption.x","Average_Consumption","Average_consumption_by_year","total_number_of_people","total_usage_purpose","total_heavy_devices","total_light_devices","total_heavy_device_usage","total_light_device_usage","income_category","emp_status","education"
6198,0.185515041977612,0.29395604011194,0.46774761016554,0.315751379712398,889.390583333333,2,1,4,4,5,6,2,1,5
6201,0.210527920560748,0.720967406542056,0.398587946741416,0.443357604547932,1266.29783333333,2,2,5,2,8,6,7,6,5
6204,0.248026635514019,0.380467289719626,0.402261854706844,0.343589829452535,975.510166666667,4,1,2,5,4,10,4,1,4
6205,0.0726766557835821,0.389702425373134,0.314448705992073,0.258946910221531,721.39175,1,1,1,3,1,9,7,6,4
6206,0.342212569962687,0.409089435634328,0.766976218232688,0.50611301982122,1499.266,3,2,10,8,22,7,5,1,5
6207,0.419977495335821,0.434022388059702,0.34107519235253,0.398353905946366,1137.47466666667,1,1,2,2,6,4,1,6,-1
6210,0.494595848880597,0.683230177238806,0.999969689904407,0.725953206373883,2054.07941666667,5,0,5,5,9,12,4,1,5
6212,0.29582476635514,0.77817546728972,0.505576033637001,0.526523790982011,1460.92025,4,2,5,3,10,6,7,1,2
6213,0.3758515625,1.05529489272388,0.852611447889951,0.761259735717062,2146.72125,5,1,7,4,12,5,-1,4,-1
6217,0.191514135514019,0.412879672897196,0.355825274468582,0.320075811852659,956.296,3,2,5,5,12,7,-1,1,5
6219,0.249106693097015,0.53423145988806,0.563229773840056,0.448864865915274,1266.61733333333,2,1,3,5,7,12,3,1,4
6221,0.249656483208955,0.540220149253731,0.637670202844486,0.475861523513408,1343.26716666667,4,1,4,4,10,11,-1,1,4
6222,0.258750934579439,0.756372663551402,0.583238262088297,0.532791215637411,1523.79483333333,2,1,8,3,13,6,7,6,3
6223,0.310029850746269,0.856797458022388,0.63501247377011,0.600615934706568,1739.52908333333,4,1,7,6,16,10,3,1,3
6224,0.378304804104478,0.965217700559701,0.899694917230124,0.74775095219588,2120.89683333333,3,2,7,9,17,11,-1,1,4
6226,0.354048624067164,0.790053871268657,0.961356959664257,0.701839992226972,1953.1735,4,2,4,7,7,10,5,1,5
6227,0.304894822761194,1.01827495335821,0.958102821170436,0.760439564710455,2131.10691666667,5,2,6,9,12,17,1,6,3
6229,0.143762593283582,0.547142957089552,0.466951737001632,0.385958725223475,1121.27241666667,3,1,3,7,4,8,-1,6,4
6230,0.176906016791045,0.551113106343284,0.369679179295873,0.365899727944034,1050.22766666667,2,1,6,1,12,3,7,6,5
6232,0.235369519589552,0.251064832089552,0.30770226159944,0.264715546055188,749.283,1,3,6,4,9,4,3,1,4
6233,0.284326958955224,0.529219333022388,0.770222662625321,0.527941818888457,1511.47216666667,2,0,7,3,11,4,2,6,2
6234,0.392425023320896,0.692681553171642,0.70569118675682,0.596941041585698,1686.15825,4,2,5,8,9,14,5,1,5
6235,0.160324626865672,0.344811567164179,0.326229190953602,0.277125612125923,819.375583333333,3,2,7,5,16,8,4,1,5
6236,0.299631296641791,0.441456156716418,0.919925973420378,0.55369961134862,1587.21091666667,2,0,8,5,14,8,4,1,4
6238,0.336864155783582,0.672969799440299,0.697841338307298,0.569235095219588,1633.41641666667,5,1,4,5,11,8,-1,1,-1
6240,0.558135611007463,1.0023171641791,1.13818978782933,0.899566070734551,2550.78241666667,6,2,13,14,19,7,5,2,3
6241,0.389084305037313,0.748376865671642,0.923692702261599,0.687069685192382,2012.53608333333,4,2,7,10,14,15,2,1,3
6242,0.151152402052239,0.274704640858209,0.275054674749359,0.233640458608628,695.098333333333,2,0,2,2,2,8,7,1,2
6244,0.272422574626866,0.283557019589552,0.305468290976918,0.287150719005052,818.056916666667,1,1,5,1,8,3,-1,6,5
6246,0.217716417910448,0.264101912313433,0.350221147120541,0.277352157015157,796.008916666667,2,0,3,3,5,8,-1,6,5
6247,0.0914832089552239,0.301218050373134,0.254450221496852,0.215720171006607,618.080083333333,4,1,4,6,9,8,3,1,4
6249,0.128544659514925,0.175474230410448,0.326678946141292,0.210241663427905,585.7845,1,1,6,4,7,4,-1,1,-1
6250,0.111980410447761,0.129019706156716,0.159689438097459,0.133565215701516,362.3545,1,0,3,1,5,4,-1,6,2
6251,0.647578271028037,0.727681892523364,0.764101378182668,0.713124484074449,2044.50475,3,1,7,8,15,8,4,1,5
6252,0.401194263059702,0.647518423507463,1.1160868500816,0.721630509133307,2055.49,2,0,5,2,7,5,4,1,2
6254,0.234127565298507,0.372628264925373,0.416204476567965,0.340992615623785,994.160583333333,4,2,5,4,8,6,3,1,5
6257,0.620164295708955,0.94423682369403,0.703057239449755,0.755815351729499,2081.4805,2,2,3,6,5,8,5,1,5
6259,0.52113817630597,0.978508162313433,1.03295744928888,0.844215934706568,2412.18,4,2,8,7,16,14,-1,1,4
6261,0.333863805970149,0.645204757462687,0.576760666822103,0.518614263505635,1449.41233333333,3,2,8,3,12,7,4,1,5
6262,0.402469626168224,0.755822546728972,0.822064821303434,0.660131609687719,1872.61758333333,6,0,7,2,16,3,-1,1,4
6263,0.528447644589552,0.802605643656716,1.34406003730473,0.891739603575593,2521.91816666667,2,1,5,5,7,13,-1,3,-1
6264,0.228851679104478,0.509467700559701,0.507875145721613,0.41540536338904,1179.84775,1,2,3,5,4,10,4,1,4
6267,0.153430387126866,0.235321245335821,0.329695616693868,0.239489428682472,698.284083333333,2,2,7,3,8,3,3,1,5
6270,0.159597248134328,0.764503614738806,0.718687223128935,0.547609327633113,1506.994,1,1,5,1,9,2,-1,6,2
6271,0.109493703358209,0.252641557835821,0.21039181627419,0.19084387874077,562.146333333333,1,3,5,3,11,6,-1,1,5
6272,0.561410914179104,0.704960704291045,0.953590230823036,0.740003886513797,2092.214,3,2,7,3,13,6,-1,1,5
6273,0.351624883395522,0.48133640391791,0.550752506411751,0.461244889234357,1315.17683333333,4,0,6,4,8,6,-1,1,5
6274,0.25290916511194,0.617659048507463,0.998885287945908,0.623180373105324,1816.93058333333,4,1,6,3,12,9,-1,6,4
6275,0.212526585820896,0.329256180037313,0.33148437864304,0.291092188107268,820.95525,1,2,4,4,6,10,2,3,3
6276,0.454544076492537,0.569896921641791,0.901586383772441,0.64202930431403,1839.79158333333,3,0,5,6,8,8,-1,1,5
6277,0.16131005130597,0.244740671641791,0.271413266495687,0.225824873688302,656.976,2,1,2,2,3,4,7,5,3
6279,0.417881996268657,1.00595079291045,1.02404290044299,0.815974737660319,2312.10658333333,5,0,8,8,16,7,4,1,5
6281,0.184816814365672,0.344447644589552,0.207397411984145,0.245550991061018,685.801416666667,1,2,5,3,6,6,7,6,2
6282,0.435442523364486,1.10527721962617,0.704698551740248,0.748469355969161,2178.37408333333,3,2,4,7,6,8,-1,1,4
6283,0.34632322761194,0.665342000932836,0.885160876661226,0.63229502526234,1781.25825,5,3,7,4,12,6,-1,1,4
6284,0.310394042056075,0.724683528037383,1.07337234291053,0.702845494899151,2009.34466666667,5,2,5,5,13,6,3,1,4
6285,0.425091534514925,0.702232625932836,0.853525880158545,0.660298367664205,1876.68166666667,6,1,5,6,13,8,-1,1,5
6286,0.0963484141791045,0.206007929104478,0.486265679645605,0.26289137193937,764.275166666667,2,0,3,2,5,5,7,1,4
6287,0.80225,1.26857730876866,1.07609256236885,1.04897539836766,2960.31716666667,5,1,5,5,6,12,3,1,4
6289,0.189609958022388,0.50773192630597,0.497796572627652,0.398387213369607,1132.43291666667,2,1,7,2,11,5,1,6,2
6291,0.641235657649254,0.993928171641791,0.772366052692935,0.802507617567042,2289.06241666667,5,2,7,5,17,8,5,1,4
6292,0.203740555037313,0.384714435634328,1.03121671718349,0.539928760202099,1526.52058333333,2,2,6,3,13,5,-1,6,4
6294,0.216345560747664,0.371003271028037,0.272432025227751,0.286592516159178,832.225166666667,4,2,6,3,12,10,5,1,5
6295,0.201457089552239,0.666425023320895,0.458060853345768,0.441982238631947,1358.23133333333,2,1,7,3,8,3,7,6,3
6298,0.387591651119403,1.08434130130597,0.572282466775472,0.681396657598135,1857.02308333333,2,1,3,2,5,8,-1,6,3
6299,0.359882710280374,0.565497546728972,0.913522307871993,0.612990927497858,1716.6935,5,2,6,10,14,10,2,1,5
6300,0.301949657534247,0.565008047945205,0.539281678082192,0.468746461187215,1017.22325,2,1,4,4,6,7,-1,1,5
6301,0.126994869402985,0.273205923507463,0.318484961529494,0.239568052856588,681.768666666667,1,1,2,3,2,7,7,6,3
6302,0.383096053875236,0.599899338374291,1.02719312544295,0.670090966370009,1902.11608333333,4,2,9,7,15,14,-1,1,-1
6304,0.303676985981308,0.377297663551402,0.25246823172156,0.311143057394284,855.980416666667,3,0,2,2,5,5,7,6,2
6305,0.174072644589552,0.329522271455224,0.590417113546281,0.364688223863195,1027.34183333333,2,2,7,5,14,7,-1,1,3
6306,0.820027402052239,0.995951609141791,1.02326661226393,0.946421181500194,2688.12675,4,2,7,11,18,9,3,1,5
6308,0.400610541044776,1.16659083488806,0.804877010958265,0.790693898173338,2253.7655,4,2,7,6,20,8,4,1,5
6310,0.254736473880597,0.435341651119403,0.452252972720914,0.380782588418189,1096.16666666667,1,0,5,3,6,5,7,6,2
6312,0.0950459421641791,0.158544309701493,0.143013289811145,0.132202020987175,428.2235,1,1,5,1,11,4,7,5,2
6313,0.525228971962617,0.718057943925234,0.938534337771549,0.727290203255198,2089.36475,1,2,6,4,8,6,4,2,5
6314,0.208517607276119,0.312185284514925,0.523402191653066,0.34804865915274,977.703416666667,2,0,5,2,5,5,4,3,4
6315,0.20234911380597,0.234488106343284,0.424847633480998,0.287238981733385,845.3075,3,1,7,3,8,6,7,3,5
6316,0.0622227145522388,0.117980527052239,0.0944548845884822,0.0915529343179168,260.364083333333,1,0,2,2,5,3,-1,3,1
6317,0.843452192164179,0.786643306902985,0.929684308696666,0.853265876408861,2249.49208333333,3,2,7,3,15,6,3,3,5
6318,0.153153621495327,0.241980257009346,0.203128474655454,0.199421073125146,597.1805,2,3,9,3,16,6,4,6,5
6319,0.321994986007463,0.770802588619403,0.481793541618093,0.524860357559269,1514.95741666667,1,2,5,2,5,4,-1,6,4
6320,0.20088416496945,0.309335539714868,0.443101552557903,0.317784386932541,843.196833333333,1,0,2,1,2,4,-1,6,2
6321,0.317991954291045,0.523665928171642,0.489794590813709,0.44382106490478,1265.13941666667,2,1,7,0,14,0,-1,6,5
6322,0.351090420560748,1.06233539719626,0.814781125905162,0.742741258468967,2071.7925,6,2,6,6,14,9,5,1,4
6324,0.25869239738806,0.576713502798507,0.616153998601073,0.483863583365721,1348.95325,4,1,6,4,8,12,-1,1,2
6325,0.141573694029851,0.389761777052239,0.382262298904173,0.304538631947143,850.392,2,1,6,5,8,8,3,6,3
6326,0.139353387850467,0.365358294392523,0.349666433076384,0.28479775718402,790.144583333333,1,0,4,5,5,7,2,1,3
6331,0.265557883522727,0.789146070075758,0.898950769230769,0.651237789000237,1809.12583333333,4,2,7,8,10,13,-1,3,5
6332,0.305631763059701,1.04485179570896,0.735309862438797,0.695267586474932,2080.19375,2,3,6,3,10,4,-1,6,-1
6333,0.172543027052239,0.433754197761194,0.527480764747027,0.377937621453556,1079.11833333333,3,2,8,6,13,7,2,6,4
6334,0.401978894589552,0.890329524253731,1.06069923058988,0.784357364943645,2192.39133333333,4,1,6,6,10,10,4,3,3
6335,0.243032882462687,0.577366371268657,0.598824667754721,0.473084415079674,1363.3265,2,3,6,1,9,4,-1,6,2
6336,0.264001166044776,0.739773204291045,0.845748775938447,0.616525534395647,1719.40691666667,3,3,6,5,10,12,7,6,2
6337,0.43145046728972,0.841610514018692,1.20023183835552,0.824460205591465,2319.78183333333,4,1,6,3,7,10,5,1,5
6340,0.605796291977612,0.668959538246269,0.813684192119375,0.696155810338127,2006.1335,4,1,7,6,13,7,5,2,5
6344,0.730208138992537,0.984739855410448,0.83787141524831,0.850938787407695,2351.05683333333,5,1,7,6,13,10,7,4,3
6351,0.545058418843284,0.920908815298507,1.0118652366519,0.825958608628061,2334.05583333333,4,0,7,5,10,8,-1,1,2
6354,0.210903987935657,0.551748491957105,0.624151642091153,0.462268040661305,999.25775,4,3,7,5,14,8,4,1,5
6356,0.0869006529850746,0.185203008395522,0.250175448822569,0.174098950641275,489.030916666667,1,3,4,2,4,3,-1,1,5
6359,0.368823927238806,0.652774953358209,0.805596176264864,0.609080295375049,1761.90308333333,4,1,7,7,13,11,-1,1,3
6362,0.151407999067164,0.200480876865672,0.359816390767079,0.237244617178391,663.424,1,1,7,3,9,7,4,1,5
6364,0.188600760456274,0.339293132129278,0.491006296032312,0.339645386138614,967.048916666667,3,2,6,4,8,10,-1,1,5
6365,0.254067164179104,0.601146455223881,0.422470739100023,0.425894520015546,1226.55841666667,2,2,8,4,15,4,2,3,5
6366,0.216589319029851,0.379715601679104,0.376557122872464,0.324291410804508,908.480416666667,1,1,5,4,7,7,4,6,5
6367,0.192810046728972,0.405456191588785,0.296151600093436,0.298139124678763,830.09925,1,1,4,2,6,5,1,6,4
6369,1.03990601679104,1.69421653451493,1.7399294707391,1.49136999611349,4285.57133333333,6,1,8,5,21,12,5,1,5
6370,0.145225746268657,0.349849230410448,0.30126964327349,0.265450991061018,750.683083333333,1,2,5,2,7,4,3,1,3
6371,0.277728621495327,0.602753504672897,0.494066339640271,0.458185616385017,1307.879,5,1,7,6,13,9,4,1,3
6373,0.355079407649254,0.643987639925373,0.842679762182327,0.613933385153517,1762.56283333333,3,0,6,4,9,6,5,1,4
6377,0.129801189365672,0.520194263059702,0.423753089298205,0.357921298095608,1013.25041666667,3,2,5,4,9,6,4,1,4
6379,0.158305620335821,0.316394939365672,0.525256120307764,0.333333812670035,940.096416666667,2,1,6,4,10,5,7,1,4
6380,0.190448111007463,0.201440998134328,0.270253322452786,0.220717994558881,611.84025,1,2,6,1,14,4,7,6,2
6381,0.278262126865672,0.429112989738806,0.264163324784332,0.323841507967353,925.523416666667,2,1,6,2,10,6,-1,6,4
6383,0.403753847947761,0.825689365671642,0.451488109116344,0.560301982122037,1599.2535,4,1,7,4,12,8,7,1,2
6384,0.32127052238806,0.659348763992537,1.00274714385638,0.661148698017878,1860.80441666667,4,1,8,6,17,8,-1,1,4
6386,0.114667485955056,0.242440543071161,0.167489000702083,0.174865101037684,506.005833333333,1,1,7,3,9,3,6,6,3
6387,0.107252803738318,0.233518574766355,0.276776103714086,0.205854684214625,570.264833333333,1,2,4,2,5,2,-1,3,3
6388,0.546446245335821,0.866095848880597,0.995160760083936,0.802582588418189,2221.36816666667,2,2,7,5,13,5,7,6,3
6390,0.488118586753731,1.03911532182836,0.947696083003031,0.82498620287602,2411.50683333333,4,1,4,4,8,9,-1,1,4
6391,0.177119275700935,0.422130957943925,0.423692011212334,0.340987189471225,979.627166666667,2,1,6,2,7,4,6,1,4
6392,0.283477495335821,0.587573344216418,0.493198181394264,0.454752662261951,1279.47275,2,2,7,4,9,6,1,1,-1
6393,0.288242420708955,0.490944029850746,0.373891233387736,0.384358414302371,1110.13833333333,2,2,8,3,14,7,-1,6,4
6394,0.43045020988806,0.736958372201493,1.11228829564001,0.759926350563545,2027.32008333333,2,1,9,3,10,5,-1,6,4
6395,0.631102845149254,0.559076725746269,0.826168221030543,0.672127905169063,1924.772,2,0,7,4,9,6,-1,3,5
6396,0.155873481308411,0.542821612149533,0.607806236860547,0.435513861848766,1246.66275,2,2,8,3,11,3,4,6,3
6397,0.258624183768657,0.646233791977612,0.5989483562602,0.501276369996113,1412.85908333333,2,1,8,3,12,5,3,1,5
6398,0.456034981343284,1.01700489738806,1.08922231289345,0.854105674310144,2404.61025,3,2,6,3,11,5,3,1,5
6399,0.161447178171642,0.408848064365672,0.360961296339473,0.310422774970851,881.819166666667,1,3,9,2,11,6,4,1,5
6403,0.518718457943925,0.983820443925234,1.03711994861014,0.846567790670509,2405.85116666667,5,2,9,3,17,4,-1,1,5
6404,0.273005597014925,0.557992537313433,0.565737584518536,0.465586358336572,1325.98416666667,4,1,5,5,9,7,4,3,4
6406,0.638152168843284,1.50650046641791,1.23539554674749,1.12669117761368,3231.828,4,2,7,5,20,10,3,1,4
6407,0.169432952425373,0.498591184701493,0.396528328281651,0.354854061406918,993.832916666667,2,2,7,4,11,6,4,6,2
6409,0.328849930037313,0.661729244402985,0.725732455117743,0.572115818111154,1627.49966666667,3,0,6,6,8,8,-1,1,4
6411,0.188070079291045,0.403527635261194,0.349511890883656,0.313705985231248,912.593,2,1,3,2,8,6,7,6,2
6412,0.129290345149254,0.19858348880597,0.275288528794591,0.201059891177614,570.265583333333,3,0,4,1,7,3,1,5,2
6414,0.251618341121495,0.637948831775701,0.649536907264658,0.51304532357293,1473.36725,3,1,7,3,12,4,4,1,4
6415,0.34915916511194,0.707928521455224,0.747362322219632,0.601494675476098,1708.13116666667,2,2,10,3,14,6,4,6,4
6416,0.115615411931818,0.260035392992424,0.268900118343195,0.214854572713643,614.50625,1,1,7,1,8,2,1,5,3
6417,0.36422166511194,0.782458605410448,0.604723944975519,0.583803031480762,1670.89625,2,1,8,3,17,4,7,6,2
6418,0.340227961753731,0.609693680037313,0.771200746094661,0.573722813835989,1599.83575,3,1,5,3,12,9,3,1,5
6420,0.313572877798507,0.457907765858209,0.709028678013523,0.493519860085503,1403.08641666667,2,2,5,3,11,8,4,6,4
6421,0.689052472014925,0.705812383395522,0.669870132898111,0.688243567819666,1943.10783333333,6,2,8,4,14,7,4,3,5
6422,0.176872201492537,0.349276119402985,0.494811494520867,0.340331947143412,988.437166666667,5,1,6,4,12,11,-1,1,5
6424,0.193933520599251,0.494909058988764,0.724254271003978,0.471052040259031,1345.44391666667,4,2,7,3,13,8,3,6,4
6425,0.0662339085820896,0.140707089552239,0.134681044532525,0.113875631558492,316.513333333333,1,2,3,1,3,3,-1,6,4
6426,0.650089435634328,0.487098997201493,0.753796805782234,0.630338010104936,1739.00733333333,4,0,5,5,10,9,-1,1,2
6427,0.39779395988806,0.782012943097015,0.606080554907904,0.595296657598134,1738.44858333333,3,2,7,4,18,7,-1,2,3
6428,0.208273787313433,0.233096548507463,0.332950571228725,0.258112786630393,730.632083333333,1,1,5,2,6,4,4,1,5
6429,0.416608675373134,0.628907882462687,0.920737701095827,0.655438709677419,1843.35158333333,4,0,4,3,7,5,-1,1,5
6430,0.375865088619403,0.684510844216418,0.84728363254838,0.635902953750486,1779.59083333333,5,0,8,6,13,5,-1,3,-1
6431,0.106085280373832,0.116573948598131,0.160614692828778,0.127760532668795,362.903666666667,1,2,4,4,5,5,-1,6,5
6433,0.372272271455224,0.691991021455224,0.776092795523432,0.613464671589584,1750.56333333333,2,1,9,3,12,7,7,6,5
6434,0.612010611007463,0.89901317630597,1.55987106551644,1.02367329965021,2936.2535,4,1,6,6,9,10,5,1,5
6435,0.145239836448598,0.602683878504673,0.322563536556879,0.35682641538821,997.233833333333,3,2,5,2,8,5,-1,6,4
6436,0.204758411214953,0.247426168224299,0.513064704508292,0.321764660073203,856.041666666667,2,2,7,2,10,4,-1,6,5
6440,0.389122201492537,0.627773320895522,0.719381440895314,0.57876991838321,1665.801,3,3,5,7,8,9,-1,2,3
6441,0.138500816231343,0.807474930037313,0.538937048262998,0.494974349008939,1434.18408333333,3,1,3,5,5,7,-1,6,4
6442,0.523020911214953,0.521321962616822,0.459691076851203,0.501341406432521,1451.32333333333,1,2,8,3,17,4,3,6,5
6443,0.33989220505618,0.720972144194757,1.00980587409314,0.69024834204572,1956.09191666667,5,1,10,4,14,9,3,1,3
6444,0.455352262126866,0.39128859608209,0.658070762415481,0.501582705013603,1429.73225,1,2,6,4,8,9,1,6,2
6445,0.174854244402985,0.475512593283582,0.408662392166006,0.353014069179946,987.528,3,1,5,6,10,7,4,6,4
6447,0.482211054104478,0.8195078125,0.731505828864537,0.677745744267392,1907.14658333333,4,2,9,5,17,8,4,1,5
6448,0.669321245335821,1.38886298973881,0.885959780834693,0.981373921492421,2851.529,4,0,8,6,18,10,-1,1,5
6450,0.32929976635514,0.673815070093458,0.809423265592151,0.604195350829375,1745.43533333333,4,0,7,4,12,13,7,4,3
6454,0.112162663246269,0.112339785447761,0.123405455817207,0.115969879518072,302.037833333333,2,1,8,2,15,3,-1,2,5
6456,0.233967583955224,0.260848180970149,0.227918862205642,0.24091053245239,685.45675,1,2,4,1,7,4,-1,1,5
6457,0.398126749067164,0.736206972947761,0.931218349265563,0.688536222308589,1883.77216666667,3,3,7,7,13,13,5,1,5
6459,0.213486448598131,0.468517406542056,0.395471501985517,0.359161280274122,1029.2485,3,1,7,1,13,4,4,3,3
6460,0.223003614738806,0.284705806902985,0.297094660760084,0.268270268169452,770.472166666667,2,0,4,2,6,3,-1,3,3
6461,0.218223880597015,0.698046058768657,0.608726043366752,0.508339797901283,1430.31641666667,2,1,7,4,12,9,7,6,4
6462,0.459236707089552,0.796158348880597,1.18408626719515,0.81318927322192,2313.96208333333,4,2,7,7,17,11,3,1,5
6463,0.410023787313433,0.678192047574627,0.719959081370949,0.602734084726001,1684.33841666667,4,1,5,9,11,13,4,1,3
6465,0.232609696261682,0.293326752336449,0.440056762438683,0.322006930924383,932.108083333333,1,2,5,2,9,4,2,1,5
6467,0.274854594216418,0.50785401119403,0.317183725810212,0.366626933540614,999.727333333333,2,2,5,4,10,4,-1,6,-1
6468,0.744723763992537,0.859442280783582,0.890491373280485,0.831557054022542,2347.61066666667,5,2,7,4,12,8,-1,1,-1
6469,0.230656366604478,0.331516557835821,0.440096525996736,0.334098056743101,924.482166666667,2,1,9,4,14,4,-1,1,5
6471,0.599596898320896,1.32773612406716,1.24862030776405,1.05866587640886,2977.25658333333,6,2,8,8,17,9,-1,2,3
6472,0.447672224813433,0.912385027985075,0.674591513173234,0.678215973571706,1978.19883333333,6,3,9,7,14,8,-1,1,3
6473,0.220827775186567,0.473750816231343,0.455152949405456,0.383249436455499,1068.80516666667,4,2,6,6,12,10,4,6,5
6474,0.535884696261682,0.909104789719626,0.748069259518804,0.731020909586481,2067.87483333333,4,1,8,7,10,10,3,1,4
6475,0.270645443925234,0.231460163551402,0.586682434010745,0.362946772058251,1030.31908333333,1,2,6,5,10,9,-1,1,5
6476,0.0633130830223881,0.180418376865672,0.137794823968291,0.1271762534007,355.579666666667,1,3,3,3,3,4,-1,6,2
6477,0.555552122201493,1.01105666977612,0.87400163208207,0.813541507967353,2340.42975,4,2,6,7,18,9,7,1,3
6479,0.145970732276119,0.23938526119403,0.269195500116577,0.218187796346677,603.411583333333,1,0,3,1,4,2,7,6,2
6481,0.662502803738318,1.08766869158878,1.27250934361131,1.0075809127015,2868.26675,5,1,8,6,15,8,-1,1,3
6482,0.401603661380597,0.527514692164179,0.815164373979949,0.581445744267392,1652.4055,4,1,5,7,14,10,2,1,3
6485,0.235482593457944,0.664519042056075,0.564288483999066,0.48810263998131,1413.38833333333,5,1,5,7,11,15,7,5,2
6486,0.157196828358209,0.414991254664179,0.24189344835626,0.271358219976681,804.98325,2,1,5,1,6,3,1,6,1
6488,0.398389458955224,0.770662430037313,0.760008393564934,0.643029187718616,1857.29166666667,5,3,7,7,15,10,4,1,5
6489,0.37626854011194,0.664894123134328,0.506514921893215,0.515891799455888,1487.12425,3,1,6,7,10,10,5,1,5
6492,0.143715951492537,0.218146455223881,0.236124154814642,0.199331713952585,524.734166666667,1,2,4,4,6,5,5,1,4
6493,0.291118936567164,0.768960704291045,0.675366519002098,0.578489584143024,1617.73583333333,5,2,8,4,16,10,3,2,3
6495,0.466331739738806,0.827959538246269,0.826776171601772,0.70703179168286,2015.10208333333,5,2,8,3,15,6,4,1,5
6496,0.595620569029851,0.978845382462687,0.957934600139893,0.844142363000389,2384.41975,4,2,7,6,20,7,5,1,5
6499,0.0654745802238806,0.104556086753731,0.138197948239683,0.102745627671978,283.513416666667,2,3,6,2,9,5,4,1,5
6500,0.212700934579439,0.592341588785047,0.365409483765475,0.390148742309789,1096.62883333333,3,1,4,4,10,9,7,7,3
6502,0.352730293843284,0.712191697761194,0.858593378409886,0.64118869024485,1849.42841666667,4,1,8,3,13,7,-1,6,3
6503,0.29362989738806,0.563119752798507,0.630021333644206,0.495600777302759,1410.88091666667,4,2,7,8,11,6,3,6,4
6504,0.130890391791045,0.353398787313433,0.361180345068781,0.281829343179168,808.516,1,2,5,3,7,7,5,3,4
6505,0.38053726635514,0.683501985981308,0.890167017052091,0.651420683747372,1849.23733333333,4,1,6,5,14,7,2,5,5
6507,0.510434934701493,0.841929337686567,1.05477593844719,0.802399689078896,2266.70575,4,1,7,9,14,12,-1,1,5
6508,0.157584071828358,0.204115555037313,0.413307880624854,0.258347881849981,779.0835,1,1,5,2,6,4,7,6,3
6514,0.0359147196261682,0.159535864485981,0.0593909133380051,0.0849451756093762,204.287833333333,3,2,8,4,15,7,3,6,5
6516,0.168792910447761,0.398873250932836,0.285345768244346,0.284337388262728,844.770583333333,3,2,4,2,5,7,4,1,3
6517,0.110938316231343,0.26155177238806,0.30706738167405,0.226525417800233,650.108083333333,2,1,4,2,5,3,-1,1,3
6518,0.245179337686567,0.725678288246269,0.639725810212171,0.536869141080451,1517.43725,4,1,7,8,13,15,4,1,4
6522,0.161654151119403,0.284746152052239,0.372653065982747,0.273025534395647,762.966083333333,1,1,7,4,12,5,4,1,5
6523,0.435257112873134,0.86120557369403,0.750736185591047,0.682404935872522,1895.88708333333,4,1,3,8,6,12,-1,1,4
6524,0.191446711753731,0.264976912313433,0.325543133597575,0.260660629615235,750.953083333333,1,2,4,2,6,4,2,4,5
6525,0.185528101679104,0.332677005597015,0.682176847750058,0.40014924212981,1131.44591666667,5,1,3,9,7,10,7,1,4
6526,0.0804211753731343,0.102249883395522,0.092552343203544,0.0917411970462495,264.810583333333,2,1,7,3,9,5,-1,6,5
6529,0.129768656716418,0.432067047574627,0.344022849148986,0.30195612125923,854.09325,4,2,4,3,6,9,7,5,2
6530,0.184030841121495,0.420594392523365,0.588620415790703,0.397763414064325,1085.43658333333,2,1,5,2,7,4,4,1,5
6531,0.354758294392523,0.482638434579439,0.561090749824807,0.466169885522934,1282.74525,2,0,6,5,11,10,3,1,5
6533,0.119934351679104,0.495020055970149,0.399861506178596,0.338276758647493,954.483666666667,2,0,3,2,6,7,-1,6,4
6539,0.449636194029851,0.808246968283582,0.698125553742131,0.652006490478041,1874.4775,3,2,7,4,11,7,-1,2,-1
6541,0.328209771455224,0.730347131529851,0.638018652366519,0.565530820054411,1609.4075,3,2,10,4,14,6,5,6,3
6542,0.361253043071161,0.791895131086142,0.66213327872689,0.605098267925412,1685.82741666667,2,2,7,4,10,9,7,6,5
6543,0.217543457943925,0.493369158878505,0.394979210464845,0.36863266100771,1080.58258333333,2,2,7,2,9,3,-1,6,4
6544,0.285789953271028,0.49914988317757,0.631149380985751,0.472042130675181,1344.83366666667,3,0,5,3,7,9,-1,1,5
6545,0.481920708955224,1.071078125,1.14375460480298,0.898936844150797,2523.38616666667,4,2,8,9,24,10,4,1,3
6546,0.338974696828358,0.358645172574627,0.371702727908603,0.356442052079285,984.328666666667,2,1,4,3,5,7,7,6,3
6547,0.187160680970149,0.442443213619403,0.242095010491956,0.290562534006996,814.019166666667,1,3,5,2,9,2,7,6,4
6548,0.448088619402985,0.836627565298507,0.756364770342737,0.680366226195103,1906.31483333333,2,1,7,3,8,8,2,3,4
6549,0.2984375,0.86430713619403,0.879618908836559,0.680803303536728,2029.05958333333,3,3,8,8,15,11,-1,6,5
6550,0.364232159514925,0.943353078358209,0.837713802751224,0.715109211037699,1979.143,5,1,6,7,18,13,-1,4,5
6551,0.39177098880597,0.481383745335821,0.390437514572161,0.42119502526234,1182.1945,1,1,5,1,6,2,7,6,2
6552,0.0989619158878505,0.193627336448598,0.206378766643308,0.166325792383771,478.76875,1,2,5,2,7,3,7,6,3
